S.No,DSA Topic,LeetCode ID,Title,Difficulty,URL,Acceptance %,Max Frequency %,Companies Asking,# Companies,Status,Attempts,Date Completed,Time Taken (mins),Confidence (1-5),Needs Revision,Notes
659,Dynamic Programming,377,Combination Sum IV,Medium,https://leetcode.com/problems/combination-sum-iv,55.0%,37.5%,Amazon | Google | Meta | TikTok,4,Not Done,0,,,,No,
660,Dynamic Programming,474,Ones and Zeroes,Medium,https://leetcode.com/problems/ones-and-zeroes,53.0%,25.0%,Amazon | Google | Meta | Uber,4,Not Done,0,,,,No,
661,Dynamic Programming,688,Knight Probability in Chessboard,Medium,https://leetcode.com/problems/knight-probability-in-chessboard,56.9%,25.0%,Amazon | Apple | Google | Meta,4,Not Done,0,,,,No,
662,Dynamic Programming,926,Flip String to Monotone Increasing,Medium,https://leetcode.com/problems/flip-string-to-monotone-increasing,61.8%,37.5%,Amazon | Google | Meta | TikTok,4,Not Done,0,,,,No,
663,Dynamic Programming,931,Minimum Falling Path Sum,Medium,https://leetcode.com/problems/minimum-falling-path-sum,60.8%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
664,Dynamic Programming,1027,Longest Arithmetic Subsequence,Medium,https://leetcode.com/problems/longest-arithmetic-subsequence,49.9%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
665,Dynamic Programming,1043,Partition Array for Maximum Sum,Medium,https://leetcode.com/problems/partition-array-for-maximum-sum,77.3%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
666,Dynamic Programming,1930,Unique Length-3 Palindromic Subsequences,Medium,https://leetcode.com/problems/unique-length-3-palindromic-subsequences,73.8%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
667,Dynamic Programming,1937,Maximum Number of Points with Cost,Medium,https://leetcode.com/problems/maximum-number-of-points-with-cost,41.8%,37.5%,Amazon | DE Shaw | Google | Microsoft,4,Not Done,0,,,,No,
668,Dynamic Programming,486,Predict the Winner,Medium,https://leetcode.com/problems/predict-the-winner,56.1%,37.5%,Amazon | Google | Microsoft | Uber,4,Not Done,0,,,,No,
669,Dynamic Programming,790,Domino and Tromino Tiling,Medium,https://leetcode.com/problems/domino-and-tromino-tiling,51.4%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
670,Dynamic Programming,837,New 21 Game,Medium,https://leetcode.com/problems/new-21-game,52.0%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
671,Dynamic Programming,918,Maximum Sum Circular Subarray,Medium,https://leetcode.com/problems/maximum-sum-circular-subarray,49.4%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
672,Dynamic Programming,1277,Count Square Submatrices with All Ones,Medium,https://leetcode.com/problems/count-square-submatrices-with-all-ones,80.7%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
673,Dynamic Programming,3201,Find the Maximum Length of Valid Subsequence I,Medium,https://leetcode.com/problems/find-the-maximum-length-of-valid-subsequence-i,54.9%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
674,Dynamic Programming,1653,Minimum Deletions to Make String Balanced,Medium,https://leetcode.com/problems/minimum-deletions-to-make-string-balanced,68.2%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
675,Dynamic Programming,1140,Stone Game II,Medium,https://leetcode.com/problems/stone-game-ii,72.9%,25.0%,Amazon | Google | Meta | Uber,4,Not Done,0,,,,No,
676,Dynamic Programming,1049,Last Stone Weight II,Medium,https://leetcode.com/problems/last-stone-weight-ii,59.3%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
677,Dynamic Programming,2466,Count Ways To Build Good Strings,Medium,https://leetcode.com/problems/count-ways-to-build-good-strings,59.0%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
678,Dynamic Programming,2380,Time Needed to Rearrange a Binary String,Medium,https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string,52.6%,75.0%,Amazon | Google | Salesforce | ServiceNow,4,Not Done,0,,,,No,
679,Dynamic Programming,873,Length of Longest Fibonacci Subsequence,Medium,https://leetcode.com/problems/length-of-longest-fibonacci-subsequence,57.5%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
680,Dynamic Programming,2140,Solving Questions With Brainpower,Medium,https://leetcode.com/problems/solving-questions-with-brainpower,60.2%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
681,Dynamic Programming,3652,Best Time to Buy and Sell Stock using Strategy,Medium,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-using-strategy,59.9%,50.0%,Amazon | Meta | Microsoft | Uber,4,Not Done,0,,,,No,
682,Dynamic Programming,583,Delete Operation for Two Strings,Medium,https://leetcode.com/problems/delete-operation-for-two-strings,65.2%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
683,Dynamic Programming,1062,Longest Repeating Substring,Medium,https://leetcode.com/problems/longest-repeating-substring,63.4%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
684,Dynamic Programming,1081,Smallest Subsequence of Distinct Characters,Medium,https://leetcode.com/problems/smallest-subsequence-of-distinct-characters,63.1%,87.5%,Amazon | ByteDance | Google,3,Not Done,0,,,,No,
685,Dynamic Programming,1105,Filling Bookcase Shelves,Medium,https://leetcode.com/problems/filling-bookcase-shelves,68.6%,37.5%,Amazon | Flipkart | Google,3,Not Done,0,,,,No,
686,Dynamic Programming,1504,Count Submatrices With All Ones,Medium,https://leetcode.com/problems/count-submatrices-with-all-ones,71.1%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
687,Dynamic Programming,1871,Jump Game VII,Medium,https://leetcode.com/problems/jump-game-vii,26.3%,25.0%,Amazon | Apple | Google,3,Not Done,0,,,,No,
688,Dynamic Programming,279,Perfect Squares,Medium,https://leetcode.com/problems/perfect-squares,56.3%,37.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
689,Dynamic Programming,2370,Longest Ideal Subsequence,Medium,https://leetcode.com/problems/longest-ideal-subsequence,46.7%,12.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
690,Dynamic Programming,2486,Append Characters to String to Make Subsequence,Medium,https://leetcode.com/problems/append-characters-to-string-to-make-subsequence,73.0%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
691,Dynamic Programming,718,Maximum Length of Repeated Subarray,Medium,https://leetcode.com/problems/maximum-length-of-repeated-subarray,51.2%,12.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
692,Dynamic Programming,1155,Number of Dice Rolls With Target Sum,Medium,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum,62.2%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
693,Dynamic Programming,1696,Jump Game VI,Medium,https://leetcode.com/problems/jump-game-vi,46.4%,12.5%,Google | Meta | Microsoft,3,Not Done,0,,,,No,
694,Dynamic Programming,1186,Maximum Subarray Sum with One Deletion,Medium,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion,46.7%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
695,Dynamic Programming,1029,Two City Scheduling,Medium,https://leetcode.com/problems/two-city-scheduling,68.3%,12.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
696,Dynamic Programming,866,Prime Palindrome,Medium,https://leetcode.com/problems/prime-palindrome,27.9%,12.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
697,Dynamic Programming,1035,Uncrossed Lines,Medium,https://leetcode.com/problems/uncrossed-lines,65.0%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
698,Dynamic Programming,1239,Maximum Length of a Concatenated String with Unique Characters,Medium,https://leetcode.com/problems/maximum-length-of-a-concatenated-string-with-unique-characters,54.6%,25.0%,Google | Meta | Microsoft,3,Not Done,0,,,,No,
699,Dynamic Programming,3573,Best Time to Buy and Sell Stock V,Medium,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-v,60.8%,12.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
700,Dynamic Programming,2110,Number of Smooth Descent Periods of a Stock,Medium,https://leetcode.com/problems/number-of-smooth-descent-periods-of-a-stock,67.7%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
701,Dynamic Programming,712,Minimum ASCII Delete Sum for Two Strings,Medium,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings,70.9%,12.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
702,Dynamic Programming,2008,Maximum Earnings From Taxi,Medium,https://leetcode.com/problems/maximum-earnings-from-taxi,46.2%,37.5%,Meta | Salesforce | Uber,3,Not Done,0,,,,No,
703,Greedy,135,Candy,Hard,https://leetcode.com/problems/candy,47.9%,62.5%,Amazon | DE Shaw | Flipkart | Google | Meta | Microsoft | Salesforce | TikTok | Uber,9,Not Done,0,,,,No,
704,Greedy,1326,Minimum Number of Taps to Open to Water a Garden,Hard,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden,51.0%,75.0%,Amazon | DE Shaw | Google | Meta | Microsoft | Rippling | Salesforce | Uber,8,Not Done,0,,,,No,
705,Greedy,330,Patching Array,Hard,https://leetcode.com/problems/patching-array,54.1%,37.5%,Amazon | Google | Meta | Microsoft | Uber,5,Not Done,0,,,,No,
706,Greedy,1526,Minimum Number of Increments on Subarrays to Form a Target Array,Hard,https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array,78.1%,62.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
707,Greedy,2071,Maximum Number of Tasks You Can Assign,Hard,https://leetcode.com/problems/maximum-number-of-tasks-you-can-assign,50.2%,12.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
708,Greedy,45,Jump Game II,Medium,https://leetcode.com/problems/jump-game-ii,42.4%,62.5%,Amazon | Apple | Atlassian | DoorDash | Google | Meta | Microsoft | ServiceNow | TikTok,9,Not Done,0,,,,No,
709,Greedy,881,Boats to Save People,Medium,https://leetcode.com/problems/boats-to-save-people,61.4%,37.5%,Amazon | Apple | Atlassian | Flipkart | Google | Meta | Microsoft,7,Not Done,0,,,,No,
710,Greedy,1094,Car Pooling,Medium,https://leetcode.com/problems/car-pooling,56.2%,50.0%,Amazon | Flipkart | Google | Meta | Microsoft | TikTok | Uber,7,Not Done,0,,,,No,
711,Greedy,435,Non-overlapping Intervals,Medium,https://leetcode.com/problems/non-overlapping-intervals,56.7%,37.5%,Amazon | Apple | Google | Meta | Microsoft | TikTok,6,Not Done,0,,,,No,
712,Greedy,452,Minimum Number of Arrows to Burst Balloons,Medium,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,61.2%,37.5%,Amazon | Apple | Google | Microsoft | TikTok,5,Not Done,0,,,,No,
713,Greedy,846,Hand of Straights,Medium,https://leetcode.com/problems/hand-of-straights,57.8%,25.0%,Amazon | Apple | Google | Meta | Microsoft,5,Not Done,0,,,,No,
714,Greedy,1007,Minimum Domino Rotations For Equal Row,Medium,https://leetcode.com/problems/minimum-domino-rotations-for-equal-row,56.5%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
715,Greedy,2131,Longest Palindrome by Concatenating Two Letter Words,Medium,https://leetcode.com/problems/longest-palindrome-by-concatenating-two-letter-words,53.5%,62.5%,Databricks | Google | Meta | Microsoft,4,Not Done,0,,,,No,
716,Greedy,1405,Longest Happy String,Medium,https://leetcode.com/problems/longest-happy-string,65.5%,62.5%,Amazon | Google | Microsoft | TikTok,4,Not Done,0,,,,No,
717,Greedy,948,Bag of Tokens,Medium,https://leetcode.com/problems/bag-of-tokens,59.5%,37.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
718,Greedy,406,Queue Reconstruction by Height,Medium,https://leetcode.com/problems/queue-reconstruction-by-height,74.6%,37.5%,Amazon | Google | Meta,3,Not Done,0,,,,No,
719,Greedy,1942,The Number of the Smallest Unoccupied Chair,Medium,https://leetcode.com/problems/the-number-of-the-smallest-unoccupied-chair,60.4%,37.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
720,Greedy,2182,Construct String With Repeat Limit,Medium,https://leetcode.com/problems/construct-string-with-repeat-limit,70.9%,25.0%,Google | Meta | Microsoft,3,Not Done,0,,,,No,
721,Greedy,2375,Construct Smallest Number From DI String,Medium,https://leetcode.com/problems/construct-smallest-number-from-di-string,85.6%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
722,Greedy,2410,Maximum Matching of Players With Trainers,Medium,https://leetcode.com/problems/maximum-matching-of-players-with-trainers,75.2%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
723,Greedy,1386,Cinema Seat Allocation,Medium,https://leetcode.com/problems/cinema-seat-allocation,43.6%,37.5%,LinkedIn | Meta | Microsoft,3,Not Done,0,,,,No,
724,Greedy,870,Advantage Shuffle,Medium,https://leetcode.com/problems/advantage-shuffle,54.2%,50.0%,Amazon | Microsoft | Palo Alto Networks,3,Not Done,0,,,,No,
725,Intervals,759,Employee Free Time,Hard,https://leetcode.com/problems/employee-free-time,72.8%,75.0%,Airbnb | Amazon | Apple | DoorDash | Google | Meta | Microsoft | TikTok,8,Not Done,0,,,,No,
726,Intervals,2276,Count Integers in Intervals,Hard,https://leetcode.com/problems/count-integers-in-intervals,35.6%,62.5%,Databricks | Google | LinkedIn | Uber,4,Not Done,0,,,,No,
727,Intervals,56,Merge Intervals,Medium,https://leetcode.com/problems/merge-intervals,51.1%,100.0%,Amazon | Apple | Atlassian | ByteDance | CrowdStrike | Databricks | DoorDash | Flipkart | Google | LinkedIn | Meta | Microsoft | Netflix | Nvidia | Rippling | Salesforce | ServiceNow | TikTok | Uber,19,Not Done,0,,,,No,
728,Intervals,57,Insert Interval,Medium,https://leetcode.com/problems/insert-interval,44.7%,75.0%,Amazon | Apple | Google | LinkedIn | Meta | Microsoft | MongoDB | TikTok | Uber,9,Not Done,0,,,,No,
729,Intervals,729,My Calendar I,Medium,https://leetcode.com/problems/my-calendar-i,58.2%,75.0%,Amazon | Google | Meta | Microsoft | TikTok | Uber,6,Not Done,0,,,,No,
730,Intervals,763,Partition Labels,Medium,https://leetcode.com/problems/partition-labels,81.8%,37.5%,Amazon | Google | LinkedIn | Meta | Microsoft,5,Not Done,0,,,,No,
731,Intervals,731,My Calendar II,Medium,https://leetcode.com/problems/my-calendar-ii,62.9%,25.0%,Amazon | Apple | Google | Uber,4,Not Done,0,,,,No,
732,Intervals,919,Complete Binary Tree Inserter,Medium,https://leetcode.com/problems/complete-binary-tree-inserter,65.0%,25.0%,Amazon | Google | Meta | Uber,4,Not Done,0,,,,No,
733,Intervals,616,Add Bold Tag in String,Medium,https://leetcode.com/problems/add-bold-tag-in-string,51.4%,37.5%,Google | Meta | Microsoft | TikTok,4,Not Done,0,,,,No,
734,Intervals,2406,Divide Intervals Into Minimum Number of Groups,Medium,https://leetcode.com/problems/divide-intervals-into-minimum-number-of-groups,63.6%,12.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
735,Intervals,2054,Two Best Non-Overlapping Events,Medium,https://leetcode.com/problems/two-best-non-overlapping-events,64.0%,25.0%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
736,Intervals,436,Find Right Interval,Medium,https://leetcode.com/problems/find-right-interval,55.4%,12.5%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
737,Intervals,855,Exam Room,Medium,https://leetcode.com/problems/exam-room,43.2%,37.5%,Apple | Google | Uber,3,Not Done,0,,,,No,
738,Math & Geometry,489,Robot Room Cleaner,Hard,https://leetcode.com/problems/robot-room-cleaner,77.9%,62.5%,Amazon | Google | LinkedIn | Meta | Microsoft | TikTok | Uber,7,Not Done,0,,,,No,
739,Math & Geometry,149,Max Points on a Line,Hard,https://leetcode.com/problems/max-points-on-a-line,30.2%,62.5%,Amazon | Apple | Google | LinkedIn | Meta | Microsoft | Nvidia,7,Not Done,0,,,,No,
740,Math & Geometry,273,Integer to English Words,Hard,https://leetcode.com/problems/integer-to-english-words,34.8%,62.5%,Amazon | Apple | Google | LinkedIn | Meta | Microsoft | Nvidia,7,Not Done,0,,,,No,
741,Math & Geometry,233,Number of Digit One,Hard,https://leetcode.com/problems/number-of-digit-one,37.7%,50.0%,Amazon | Google | Meta | Microsoft | Salesforce,5,Not Done,0,,,,No,
742,Math & Geometry,2493,Divide Nodes Into the Maximum Number of Groups,Hard,https://leetcode.com/problems/divide-nodes-into-the-maximum-number-of-groups,67.0%,62.5%,Amazon | Google | Meta | Microsoft | Uber,5,Not Done,0,,,,No,
743,Math & Geometry,60,Permutation Sequence,Hard,https://leetcode.com/problems/permutation-sequence,52.1%,37.5%,Amazon | Google | Meta | Microsoft,4,Not Done,0,,,,No,
744,Math & Geometry,3197,Find the Minimum Area to Cover All Ones II,Hard,https://leetcode.com/problems/find-the-minimum-area-to-cover-all-ones-ii,63.5%,62.5%,Amazon | Google | Microsoft | Salesforce,4,Not Done,0,,,,No,
745,Math & Geometry,2197,Replace Non-Coprime Numbers in Array,Hard,https://leetcode.com/problems/replace-non-coprime-numbers-in-array,57.7%,37.5%,Amazon | Google | Microsoft | Uber,4,Not Done,0,,,,No,
746,Math & Geometry,391,Perfect Rectangle,Hard,https://leetcode.com/problems/perfect-rectangle,37.2%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
747,Math & Geometry,483,Smallest Good Base,Hard,https://leetcode.com/problems/smallest-good-base,45.4%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
748,Math & Geometry,1610,Maximum Number of Visible Points,Hard,https://leetcode.com/problems/maximum-number-of-visible-points,37.9%,75.0%,Amazon | Google | Nvidia,3,Not Done,0,,,,No,
749,Math & Geometry,780,Reaching Points,Hard,https://leetcode.com/problems/reaching-points,34.2%,25.0%,Amazon | Google | Microsoft,3,Not Done,0,,,,No,
750,Math & Geometry,2751,Robot Collisions,Hard,https://leetcode.com/problems/robot-collisions,56.1%,37.5%,Amazon | Flipkart | Google,3,Not Done,0,,,,No,
751,Math & Geometry,878,Nth Magical Number,Hard,https://leetcode.com/problems/nth-magical-number,36.4%,25.0%,Amazon | Google | Meta,3,Not Done,0,,,,No,
752,Math & Geometry,3235,Check if the Rectangle Corner Is Reachable,Hard,https://leetcode.com/problems/check-if-the-rectangle-corner-is-reachable,25.3%,25.0%,Amazon | Google | Uber,3,Not Done,0,,,,No,
753,Math & Geometry,227,Basic Calculator II,Medium,https://leetcode.com/problems/basic-calculator-ii,46.6%,87.5%,Airbnb | Amazon | Apple | ByteDance | DE Shaw | DoorDash | Google | Meta | Microsoft | Palo Alto Networks | ServiceNow | TikTok | Uber,13,Not Done,0,,,,No,
754,Math & Geometry,12,Integer to Roman,Medium,https://leetcode.com/problems/integer-to-roman,70.4%,50.0%,Amazon | DoorDash | Google | LinkedIn | Meta | Microsoft | Palo Alto Networks | Salesforce | TikTok,9,Not Done,0,,,,No,
755,Math & Geometry,50,"Pow(x, n)",Medium,https://leetcode.com/problems/powx-n,38.2%,87.5%,Amazon | Google | LinkedIn | Meta | Microsoft | Nvidia | Salesforce | ServiceNow | TikTok,9,Not Done,0,,,,No,
756,Math & Geometry,348,Design Tic-Tac-Toe,Medium,https://leetcode.com/problems/design-tic-tac-toe,58.7%,87.5%,Airbnb | Amazon | Apple | Databricks | Google | Meta | Microsoft | TikTok,8,Not Done,0,,,,No,
757,Math & Geometry,7,Reverse Integer,Medium,https://leetcode.com/problems/reverse-integer,31.5%,75.0%,Amazon | Apple | Google | LinkedIn | Meta | Microsoft | Nvidia | Uber,8,Not Done,0,,,,No,
